interaction_id,user_id,table_id,interaction_type,timestamp,rating,session_duration_seconds,device_type,source
I000345,U0934,T036,inquiry,2023-03-09 00:00:00,,,mobile,search
I000346,U0399,T007,favorite,2023-01-29 00:00:00,,,mobile,search
I000347,U0009,T033,view,2023-02-20 00:00:00,,34.64433625943235,desktop,browse
I000348,U0620,T030,view,2023-12-16 00:00:00,,276.1613115513261,mobile,recommendation
I000349,U0610,T011,view,2024-03-22 00:00:00,,102.51788566447587,desktop,browse
I000350,U0140,T043,view,2023-01-09 00:00:00,,77.86142828284333,tablet,browse
I000351,U0946,T013,inquiry,2024-01-25 00:00:00,,,mobile,browse
I000352,U0530,T024,share,2023-04-17 00:00:00,,,mobile,recommendation
I000353,U0815,T006,inquiry,2024-11-13 00:00:00,,,mobile,recommendation
I000354,U0779,T030,view,2024-06-15 00:00:00,,229.92517817246073,mobile,direct
I000355,U0300,T027,view,2024-04-28 00:00:00,,12.010056229359316,mobile,recommendation
I000356,U0398,T042,share,2024-01-24 00:00:00,,,tablet,recommendation
I000357,U0804,T001,view,2023-12-17 00:00:00,,29.952553960556035,mobile,recommendation
I000358,U0839,T050,favorite,2023-02-01 00:00:00,,,tablet,recommendation
I000359,U0451,T040,inquiry,2024-07-04 00:00:00,,,mobile,search
I000360,U0634,T024,view,2023-11-25 00:00:00,,137.50627654379437,desktop,search
I000361,U0301,T027,view,2023-01-24 00:00:00,,2.000223019561171,desktop,recommendation
I000362,U0367,T006,view,2023-01-26 00:00:00,,34.81267167324851,mobile,search
I000363,U0699,T041,view,2023-11-17 00:00:00,,59.49055628757727,desktop,recommendation
I000364,U0236,T014,view,2023-10-31 00:00:00,,243.12515001774494,desktop,browse
I000365,U0845,T040,view,2024-03-22 00:00:00,,98.60600605064329,mobile,recommendation
I000366,U0942,T009,view,2024-09-05 00:00:00,,278.57762413229057,mobile,search
I000367,U0500,T017,view,2024-09-28 00:00:00,,290.12786453313726,desktop,browse
I000368,U0756,T003,inquiry,2023-08-10 00:00:00,,,mobile,recommendation
I000369,U0527,T023,view,2024-07-15 00:00:00,,23.625095793187963,mobile,browse
I000370,U0141,T018,rating,2024-05-29 00:00:00,3.3,,desktop,search
I000371,U0263,T024,view,2024-04-05 00:00:00,,115.02702187806473,mobile,search
I000372,U0900,T029,rating,2023-08-25 00:00:00,1.4,,mobile,search
I000373,U0403,T034,view,2024-08-09 00:00:00,,52.25129156565673,mobile,recommendation
I000374,U0644,T047,view,2024-07-23 00:00:00,,172.8937890483859,mobile,recommendation
I000375,U0110,T039,view,2024-06-23 00:00:00,,52.284831898329024,mobile,search
I000376,U0503,T050,view,2023-12-02 00:00:00,,18.977110123278397,desktop,browse
I000377,U0020,T016,favorite,2024-03-15 00:00:00,,,desktop,search
I000378,U0582,T039,view,2024-01-03 00:00:00,,83.39676813050886,desktop,search
I000379,U0014,T044,favorite,2024-10-16 00:00:00,,,tablet,recommendation
I000380,U0394,T044,view,2024-04-21 00:00:00,,128.40425794562026,mobile,search
I000381,U0670,T045,inquiry,2023-07-20 00:00:00,,,mobile,recommendation
I000382,U0454,T003,view,2023-01-09 00:00:00,,22.89123545184347,mobile,recommendation
I000383,U0101,T033,view,2023-04-13 00:00:00,,4.278653394894395,mobile,browse
I000384,U0772,T031,rating,2023-07-22 00:00:00,3.5,,desktop,search
I000385,U0785,T046,view,2023-01-04 00:00:00,,27.010015813506847,desktop,direct
I000386,U0553,T031,view,2024-02-14 00:00:00,,110.47137800882079,mobile,recommendation
I000387,U0831,T048,view,2023-07-27 00:00:00,,8.714966965097085,mobile,search
I000388,U0736,T006,favorite,2023-10-13 00:00:00,,,desktop,search
I000389,U0072,T035,inquiry,2024-07-30 00:00:00,,,desktop,search
I000390,U0392,T012,view,2023-11-16 00:00:00,,266.92873329975816,desktop,browse
I000391,U0033,T017,rating,2024-06-08 00:00:00,5.0,,mobile,search
I000392,U0479,T011,inquiry,2024-02-23 00:00:00,,,mobile,recommendation
I000393,U0782,T020,favorite,2023-11-15 00:00:00,,,mobile,search
I000394,U0253,T029,view,2023-05-29 00:00:00,,9.468339494890357,mobile,search
I000395,U0537,T012,share,2024-03-04 00:00:00,,,mobile,browse
I000396,U0830,T013,view,2024-07-30 00:00:00,,34.303472699191374,mobile,search
I000397,U0179,T036,view,2023-03-10 00:00:00,,12.597181227466296,desktop,search
I000398,U0635,T039,view,2024-11-28 00:00:00,,23.5515722262683,desktop,browse
I000399,U0706,T017,view,2023-10-30 00:00:00,,30.41275341744334,mobile,search
I000400,U0902,T011,view,2023-07-11 00:00:00,,21.578887369551925,mobile,search
I000401,U0926,T015,inquiry,2023-11-10 00:00:00,,,mobile,recommendation
I000402,U0088,T007,view,2024-12-11 00:00:00,,14.964415855321922,desktop,browse
I000403,U0028,T039,inquiry,2024-05-09 00:00:00,,,mobile,search
I000404,U0625,T050,inquiry,2024-08-05 00:00:00,,,tablet,browse
I000405,U0088,T001,view,2023-06-22 00:00:00,,7.980794681722387,desktop,recommendation
I000406,U0378,T038,rating,2023-07-14 00:00:00,5.0,,mobile,recommendation
I000407,U0603,T020,view,2024-08-23 00:00:00,,195.54277875293067,mobile,search
I000408,U0633,T027,view,2024-01-22 00:00:00,,9.500746461970234,mobile,search
I000409,U0219,T036,inquiry,2024-12-14 00:00:00,,,desktop,search
I000410,U0467,T044,inquiry,2024-08-12 00:00:00,,,mobile,recommendation
I000411,U0799,T027,view,2024-06-26 00:00:00,,181.476125165479,mobile,recommendation
I000412,U0807,T004,view,2024-03-23 00:00:00,,24.230255822494694,mobile,recommendation
I000413,U0265,T014,view,2023-08-26 00:00:00,,48.69434237342316,tablet,browse
I000414,U0487,T035,favorite,2024-11-13 00:00:00,,,tablet,browse
I000415,U0937,T031,view,2024-02-21 00:00:00,,75.20262977528724,desktop,browse
I000416,U0478,T006,inquiry,2024-06-05 00:00:00,,,mobile,search
I000417,U0012,T017,view,2024-04-17 00:00:00,,121.43435371237048,mobile,search
I000418,U0822,T036,rating,2023-03-24 00:00:00,4.9,,mobile,search
I000419,U0962,T005,view,2024-06-20 00:00:00,,14.825000822132036,mobile,direct
I000420,U0235,T044,rating,2023-06-21 00:00:00,4.3,,mobile,browse
I000421,U0980,T001,view,2023-02-20 00:00:00,,22.037007360307957,mobile,search
I000422,U0857,T011,view,2023-10-13 00:00:00,,121.95162859740574,mobile,recommendation
I000423,U0858,T029,view,2024-04-27 00:00:00,,118.22971654339027,mobile,search
I000424,U0143,T011,inquiry,2024-07-13 00:00:00,,,mobile,browse
I000425,U0598,T018,share,2023-10-23 00:00:00,,,mobile,search
I000426,U0224,T006,view,2023-03-27 00:00:00,,89.74209577948042,mobile,browse
I000427,U0392,T003,view,2024-02-29 00:00:00,,172.64938395412918,mobile,browse
I000428,U0061,T028,inquiry,2024-08-13 00:00:00,,,mobile,browse
I000429,U0389,T044,favorite,2024-09-30 00:00:00,,,mobile,direct
I000430,U0823,T047,view,2024-11-28 00:00:00,,38.483735422145905,mobile,search
I000431,U0760,T019,view,2024-12-04 00:00:00,,268.74047825847305,mobile,direct
I000432,U0098,T042,inquiry,2024-09-27 00:00:00,,,mobile,recommendation
I000433,U0253,T022,share,2024-04-06 00:00:00,,,tablet,search
I000434,U0289,T043,rating,2024-04-11 00:00:00,5.0,,desktop,browse
I000435,U0026,T043,inquiry,2024-05-22 00:00:00,,,desktop,recommendation
I000436,U0438,T012,view,2024-06-02 00:00:00,,69.66280485653326,mobile,browse
I000437,U0908,T042,favorite,2023-11-25 00:00:00,,,desktop,browse
I000438,U0614,T009,view,2023-06-17 00:00:00,,501.93289977167404,mobile,direct
I000439,U0684,T023,inquiry,2024-05-27 00:00:00,,,mobile,search
I000440,U0653,T025,view,2024-07-16 00:00:00,,242.5661708894148,tablet,search
I000441,U0812,T022,inquiry,2024-12-22 00:00:00,,,desktop,recommendation
I000442,U0656,T005,view,2023-07-19 00:00:00,,342.35598055533995,mobile,direct
I000443,U0680,T004,rating,2023-08-19 00:00:00,1.4,,mobile,direct
I000444,U0568,T014,rating,2024-01-24 00:00:00,3.1,,desktop,browse
I000445,U0124,T015,inquiry,2024-06-27 00:00:00,,,mobile,search
I000446,U0601,T012,inquiry,2024-02-23 00:00:00,,,mobile,search
I000447,U0400,T038,view,2023-02-24 00:00:00,,103.24263150028432,mobile,search
I000448,U0608,T007,view,2024-08-30 00:00:00,,39.154279586329196,mobile,recommendation
I000449,U0936,T015,view,2023-12-20 00:00:00,,28.91524756871782,desktop,recommendation
I000450,U0509,T040,view,2023-01-12 00:00:00,,91.35022183245627,mobile,search
I000451,U0052,T041,view,2024-02-18 00:00:00,,41.605771771926,mobile,recommendation
I000452,U0154,T028,view,2024-11-02 00:00:00,,82.9258224674069,desktop,direct
I000453,U0311,T047,view,2023-04-12 00:00:00,,139.8341805907292,tablet,recommendation
I000454,U0277,T050,view,2024-01-17 00:00:00,,111.65434576501788,mobile,recommendation
I000455,U0350,T048,inquiry,2024-07-16 00:00:00,,,mobile,recommendation
I000456,U0680,T009,view,2023-02-07 00:00:00,,105.61371032460075,tablet,search
I000457,U0128,T027,view,2024-08-06 00:00:00,,59.843498454835476,mobile,browse
I000458,U0990,T028,view,2024-07-02 00:00:00,,127.7716359231688,mobile,search
I000459,U0928,T040,view,2024-08-05 00:00:00,,13.748580542210224,mobile,browse
I000460,U0325,T017,view,2023-09-19 00:00:00,,76.50896032464456,mobile,browse
I000461,U0820,T019,view,2023-04-07 00:00:00,,150.18979772277115,tablet,browse
I000462,U0133,T031,view,2024-01-05 00:00:00,,80.19199749185242,mobile,browse
I000463,U0855,T014,view,2023-02-07 00:00:00,,194.14785996687638,mobile,search
I000464,U0540,T049,view,2023-12-23 00:00:00,,1.427346909883796,desktop,search
I000465,U0870,T045,favorite,2024-03-08 00:00:00,,,mobile,search
I000466,U0869,T037,inquiry,2024-12-30 00:00:00,,,desktop,browse
I000467,U0991,T012,inquiry,2024-08-18 00:00:00,,,mobile,browse
I000468,U0794,T024,inquiry,2024-04-14 00:00:00,,,mobile,search
I000469,U0789,T048,inquiry,2023-01-23 00:00:00,,,mobile,recommendation
I000470,U0832,T006,view,2024-02-09 00:00:00,,292.2242298437175,mobile,search
I000471,U0526,T031,inquiry,2024-03-28 00:00:00,,,mobile,search
I000472,U0913,T010,share,2023-05-31 00:00:00,,,mobile,search
I000473,U0922,T018,inquiry,2024-12-29 00:00:00,,,mobile,search
I000474,U0838,T016,share,2023-06-22 00:00:00,,,mobile,direct
I000475,U0992,T016,inquiry,2024-03-09 00:00:00,,,mobile,recommendation
I000476,U0302,T049,inquiry,2023-02-17 00:00:00,,,desktop,browse
I000477,U0629,T041,inquiry,2024-11-23 00:00:00,,,mobile,search
I000478,U0137,T013,favorite,2023-08-08 00:00:00,,,mobile,search
I000479,U0493,T045,share,2024-02-02 00:00:00,,,mobile,direct
I000480,U0504,T032,view,2024-12-19 00:00:00,,155.4471034322695,desktop,recommendation
I000481,U0422,T049,view,2024-04-19 00:00:00,,285.4007504165023,desktop,recommendation
I000482,U0023,T010,view,2023-04-17 00:00:00,,207.31630728401478,mobile,search
I000483,U0128,T043,view,2024-12-24 00:00:00,,326.0002669146521,mobile,recommendation
I000484,U0244,T034,favorite,2023-02-09 00:00:00,,,tablet,direct
I000485,U0092,T040,rating,2023-04-12 00:00:00,4.2,,desktop,recommendation
I000486,U0564,T043,view,2023-09-10 00:00:00,,36.24924142219388,mobile,browse
I000487,U0946,T041,view,2023-11-24 00:00:00,,402.5399659982525,mobile,recommendation
I000488,U0902,T014,inquiry,2024-08-31 00:00:00,,,mobile,search
I000489,U0555,T049,inquiry,2024-03-01 00:00:00,,,desktop,browse
I000490,U0403,T016,view,2023-07-03 00:00:00,,249.0527699186079,tablet,direct
I000491,U0757,T011,favorite,2024-01-13 00:00:00,,,desktop,search
I000492,U0517,T045,view,2024-12-26 00:00:00,,174.16504654255817,mobile,recommendation
I000493,U0297,T043,share,2023-11-20 00:00:00,,,desktop,search
I000494,U0306,T008,view,2024-11-03 00:00:00,,1.0192555744703422,mobile,search
I000495,U0978,T046,view,2024-03-30 00:00:00,,25.813177647257557,mobile,search
I000496,U0234,T036,view,2024-07-08 00:00:00,,149.24827413855246,desktop,search
I000497,U0010,T039,view,2024-07-07 00:00:00,,37.77529580457243,mobile,search
I000498,U0837,T038,view,2024-01-11 00:00:00,,40.730479099818616,desktop,search
I000499,U0522,T011,inquiry,2023-03-10 00:00:00,,,desktop,search
I000500,U0687,T013,view,2023-01-17 00:00:00,,79.64612242337554,tablet,recommendation
I000501,U0391,T029,view,2023-04-27 00:00:00,,133.64975075926492,desktop,search
I000502,U0029,T050,inquiry,2024-10-15 00:00:00,,,mobile,recommendation
I000503,U0765,T038,view,2023-09-24 00:00:00,,69.46124469357174,mobile,search
I000504,U0729,T003,view,2024-03-14 00:00:00,,48.13370118572796,mobile,recommendation
I000505,U0945,T001,rating,2023-07-09 00:00:00,3.4,,mobile,recommendation
I000506,U0906,T009,view,2024-08-02 00:00:00,,183.50706987726593,mobile,search
I000507,U0385,T040,view,2024-08-12 00:00:00,,62.76675478338084,mobile,search
I000508,U0981,T032,favorite,2024-10-19 00:00:00,,,desktop,recommendation
I000509,U0359,T030,view,2024-02-11 00:00:00,,2.7131962518858934,mobile,search
I000510,U0776,T030,rating,2023-06-26 00:00:00,4.4,,mobile,recommendation
I000511,U0816,T003,view,2024-06-06 00:00:00,,86.23232607511063,mobile,search
I000512,U0250,T027,view,2023-11-19 00:00:00,,53.562825915497406,mobile,search
I000513,U0609,T001,favorite,2024-02-03 00:00:00,,,tablet,direct
I000514,U0232,T039,view,2024-02-23 00:00:00,,37.52569244498594,mobile,browse
I000515,U0805,T011,favorite,2024-04-25 00:00:00,,,mobile,browse
I000516,U0830,T032,view,2024-11-14 00:00:00,,57.51337615745433,desktop,recommendation
I000517,U0531,T037,view,2024-04-15 00:00:00,,77.61866482230025,mobile,recommendation
I000518,U0133,T049,inquiry,2023-07-29 00:00:00,,,mobile,recommendation
I000519,U0145,T016,view,2023-02-16 00:00:00,,65.77011825406156,mobile,search
I000520,U0641,T042,favorite,2024-11-28 00:00:00,,,mobile,search
I000521,U0240,T004,favorite,2024-12-12 00:00:00,,,mobile,search
I000522,U0775,T028,inquiry,2024-03-05 00:00:00,,,mobile,recommendation
I000523,U0286,T029,view,2024-05-19 00:00:00,,298.03893918332557,desktop,browse
I000524,U0137,T003,view,2023-02-04 00:00:00,,24.54181593276115,tablet,browse
I000525,U0822,T035,inquiry,2024-02-18 00:00:00,,,tablet,recommendation
I000526,U0331,T003,inquiry,2023-07-03 00:00:00,,,desktop,direct
I000527,U0982,T032,view,2023-05-11 00:00:00,,9.75960752049089,desktop,recommendation
I000528,U0999,T045,view,2024-06-23 00:00:00,,143.8288961767996,mobile,search
I000529,U0753,T013,view,2023-03-02 00:00:00,,382.23638429303566,mobile,recommendation
I000530,U0082,T033,view,2024-03-10 00:00:00,,57.63054226810543,mobile,direct
I000531,U0683,T016,view,2024-06-12 00:00:00,,214.8647876060885,mobile,search
I000532,U0776,T027,view,2024-02-04 00:00:00,,97.76906579394678,desktop,recommendation
I000533,U0722,T033,inquiry,2024-06-13 00:00:00,,,desktop,search
I000534,U0432,T009,view,2023-02-25 00:00:00,,106.5142482822569,mobile,search
I000535,U0752,T031,inquiry,2023-03-20 00:00:00,,,mobile,direct
I000536,U0292,T038,view,2023-06-08 00:00:00,,103.93483078609708,mobile,direct
I000537,U0440,T030,view,2024-12-06 00:00:00,,98.12359434202948,mobile,browse
I000538,U0079,T042,view,2024-02-25 00:00:00,,25.40290982693155,mobile,browse
I000539,U0370,T021,view,2023-09-27 00:00:00,,28.67341767936093,mobile,browse
I000540,U0216,T038,inquiry,2024-09-14 00:00:00,,,mobile,recommendation
I000541,U0959,T012,rating,2023-10-03 00:00:00,4.7,,tablet,search
I000542,U0302,T046,view,2023-02-22 00:00:00,,16.721268726588253,tablet,search
I000543,U0306,T005,view,2024-10-29 00:00:00,,23.151142390860514,mobile,search
I000544,U0256,T029,inquiry,2024-11-03 00:00:00,,,mobile,search
I000545,U0300,T001,inquiry,2023-02-02 00:00:00,,,mobile,recommendation
I000546,U0233,T045,favorite,2024-10-11 00:00:00,,,desktop,recommendation
I000547,U0921,T029,view,2023-05-12 00:00:00,,84.35366952840138,mobile,recommendation
I000548,U0274,T033,view,2023-11-02 00:00:00,,150.14864905584926,desktop,direct
I000549,U0183,T014,view,2024-01-27 00:00:00,,229.58313232593574,desktop,recommendation
I000550,U0955,T047,favorite,2024-09-04 00:00:00,,,mobile,recommendation
I000551,U0164,T036,view,2024-10-14 00:00:00,,75.85476972004922,mobile,direct
I000552,U0128,T030,inquiry,2023-09-12 00:00:00,,,desktop,recommendation
I000553,U0848,T037,inquiry,2024-09-20 00:00:00,,,mobile,search
I000554,U0193,T019,view,2024-02-19 00:00:00,,81.38482752976913,mobile,browse
I000555,U0222,T030,view,2024-04-30 00:00:00,,84.99184194702205,mobile,direct
I000556,U0861,T020,favorite,2023-01-01 00:00:00,,,tablet,direct
I000557,U0369,T005,inquiry,2023-10-06 00:00:00,,,mobile,recommendation
I000558,U0899,T021,share,2024-07-05 00:00:00,,,tablet,search
I000559,U0632,T037,share,2023-04-01 00:00:00,,,mobile,search
I000560,U0177,T003,view,2023-07-27 00:00:00,,94.26613112470564,tablet,search
I000561,U0312,T046,view,2024-07-02 00:00:00,,228.0405554374996,mobile,direct
I000562,U0848,T007,favorite,2024-12-19 00:00:00,,,mobile,direct
I000563,U0805,T040,view,2023-07-20 00:00:00,,44.964627413039295,mobile,search
I000564,U0208,T042,view,2024-02-17 00:00:00,,0.518057648239294,mobile,browse
I000565,U0253,T006,view,2023-04-10 00:00:00,,187.60040825406494,mobile,direct
I000566,U0830,T015,view,2023-03-17 00:00:00,,171.36763546077216,mobile,recommendation
I000567,U0310,T011,view,2023-01-09 00:00:00,,137.7363381264552,desktop,search
I000568,U0551,T017,view,2023-07-05 00:00:00,,145.06610879481818,desktop,search
I000569,U0279,T030,view,2024-07-17 00:00:00,,31.85342631488012,mobile,recommendation
I000570,U0890,T016,view,2023-02-11 00:00:00,,76.97060428996578,desktop,browse
I000571,U0770,T006,view,2023-03-14 00:00:00,,184.72808403658806,mobile,browse
I000572,U0555,T009,view,2024-01-27 00:00:00,,25.203928782199885,mobile,browse
I000573,U0245,T050,inquiry,2023-07-11 00:00:00,,,desktop,browse
I000574,U0759,T031,view,2024-07-06 00:00:00,,342.09121146926026,desktop,recommendation
I000575,U0533,T038,view,2023-09-01 00:00:00,,17.115711194048103,mobile,recommendation
I000576,U0192,T041,view,2023-10-20 00:00:00,,43.51290292032337,mobile,recommendation
I000577,U0775,T007,share,2024-06-28 00:00:00,,,mobile,search
I000578,U0216,T006,view,2023-10-09 00:00:00,,43.919764034895,mobile,search
I000579,U0612,T019,favorite,2023-06-12 00:00:00,,,mobile,search
I000580,U0405,T029,inquiry,2024-07-05 00:00:00,,,mobile,search
I000581,U0621,T026,view,2024-04-10 00:00:00,,64.77553956224622,desktop,recommendation
I000582,U0416,T013,share,2024-11-15 00:00:00,,,desktop,recommendation
I000583,U0719,T050,share,2023-12-08 00:00:00,,,mobile,recommendation
I000584,U0879,T047,view,2023-06-05 00:00:00,,20.99379171208554,desktop,search
I000585,U0486,T026,view,2023-04-17 00:00:00,,7.512338152659267,mobile,direct
I000586,U0556,T035,view,2023-06-14 00:00:00,,0.5703513578368706,mobile,search
I000587,U0445,T007,favorite,2023-12-15 00:00:00,,,desktop,browse
I000588,U0054,T047,view,2024-09-14 00:00:00,,215.65141822683245,mobile,search
I000589,U0669,T003,inquiry,2024-10-25 00:00:00,,,mobile,recommendation
I000590,U0766,T030,view,2024-07-05 00:00:00,,31.301065521322656,mobile,browse
I000591,U0534,T034,view,2023-08-04 00:00:00,,204.3470489608442,mobile,search
I000592,U0912,T006,view,2023-07-31 00:00:00,,160.0120456230678,mobile,search
I000593,U0954,T018,inquiry,2024-05-31 00:00:00,,,desktop,recommendation
I000594,U0112,T023,favorite,2024-11-22 00:00:00,,,desktop,search
I000595,U0707,T027,view,2023-12-31 00:00:00,,148.18725000701897,mobile,browse
I000596,U0435,T023,favorite,2023-09-08 00:00:00,,,mobile,direct
I000597,U0849,T015,inquiry,2024-10-09 00:00:00,,,mobile,search
I000598,U0095,T015,view,2024-11-26 00:00:00,,244.13813517699379,mobile,browse
I000599,U0346,T048,view,2023-07-05 00:00:00,,145.60018505206426,desktop,recommendation
I000600,U0765,T014,rating,2024-09-13 00:00:00,4.3,,mobile,browse
I000601,U0314,T022,view,2023-07-10 00:00:00,,206.40667935641454,mobile,search
I000602,U0537,T013,view,2023-06-22 00:00:00,,156.51743297973164,mobile,search
I000603,U0006,T035,view,2023-12-08 00:00:00,,105.17879648538306,desktop,recommendation
I000604,U0968,T014,inquiry,2023-11-05 00:00:00,,,desktop,search
